Num_Acc;id_vehicule;catv;obs;obsm;choc;manv;motor;id_usager;place;catu;grav;sexe;an_nais;trajet;secu1;jour;mois;an;hrmn;lum;dep;com;agg;int;atm;col;lat;long;catr;circ;nbv;vosp;prof;plan;surf;infra;situ;vma;day_of_week;gravity
202300002075;155 676 900;1;0;0;0;1;5;203 846 293;2;2;4;2;2006.0;0;2;15;8;2023;19;1;92;92072;2;1;1;6;48,82102880;2,21881092;4;2;3;0;2;2;1;0;1;40;1;Blessé léger
202300002075;155 676 900;1;0;0;0;1;5;203 846 294;1;1;4;2;2005.0;0;0;15;8;2023;19;1;92;92072;2;1;1;6;48,82102880;2,21881092;4;2;3;0;2;2;1;0;1;40;1;Blessé léger
202300002083;155 676 886;1;0;2;4;1;5;203 846 277;1;1;3;1;1999.0;9;2;23;8;2023;12;1;39;39437;1;1;1;5;46,71814500;5,78561200;3;2;2;0;1;1;1;0;1;90;2;Blessé hospitalisé
202300002083;155 676 887;1;0;2;4;1;5;203 846 278;1;1;3;1;2001.0;9;0;23;8;2023;12;1;39;39437;1;1;1;5;46,71814500;5,78561200;3;2;2;0;1;1;1;0;1;90;2;Blessé hospitalisé
202300002083;155 676 888;13;0;2;1;1;1;203 846 279;1;1;1;1;1970.0;1;1;23;8;2023;12;1;39;39437;1;1;1;5;46,71814500;5,78561200;3;2;2;0;1;1;1;0;1;90;2;Indemne
202300002110;155 676 842;80;15;0;0;1;3;203 846 202;1;1;4;2;1982.0;5;0;24;8;2023;00;4;65;65388;2;1;1;6;42,82425500;0,33119900;3;2;2;0;1;1;1;0;4;50;3;Blessé léger
202300002111;155 676 840;14;0;2;1;15;1;203 846 200;1;1;1;1;1990.0;4;1;22;8;2023;09;1;65;65470;1;3;1;1;43,06485500; -0,04319400;3;2;2;3;4;1;1;3;1;70;1;Indemne
202300002111;155 676 841;1;0;2;1;1;5;203 846 201;1;1;3;1;1960.0;5;2;22;8;2023;09;1;65;65470;1;3;1;1;43,06485500; -0,04319400;3;2;2;3;4;1;1;3;1;70;1;Blessé hospitalisé
202300002121;155 676 821;1;0;2;4;1;5;203 846 176;1;1;3;1;1977.0;5;2;22;8;2023;07;2;29;29202;1;6;1;2;48,41206091; -3,89538650;3;2;2;0;3;3;1;0;1;80;1;Blessé hospitalisé
202300002121;155 676 821;1;0;2;4;1;5;203 846 176;1;1;3;1;1977.0;5;2;22;8;2023;07;2;29;29202;1;6;1;2;48,41206091; -3,89538650;3;2;2;0;1;3;1;0;1;80;1;Blessé hospitalisé
202300002121;155 676 822;7;0;2;2;9;1;203 846 177;1;1;1;1;1988.0;1;1;22;8;2023;07;2;29;29202;1;6;1;2;48,41206091; -3,89538650;3;2;2;0;3;3;1;0;1;80;1;Indemne
202300002121;155 676 822;7;0;2;2;9;1;203 846 177;1;1;1;1;1988.0;1;1;22;8;2023;07;2;29;29202;1;6;1;2;48,41206091; -3,89538650;3;2;2;0;1;3;1;0;1;80;1;Indemne
202300002131;155 676 809;1;0;0;2;26;5;203 846 156;1;1;3;2;1954.0;0;2;23;8;2023;09;1;72;72386;2;6;7;3;48,00147363;0,24625540;3;2;1;1;1;2;1;0;1;50;2;Blessé hospitalisé
202300002131;155 676 810;7;0;0;3;9;1;203 846 157;1;1;1;1;1949.0;0;1;23;8;2023;09;1;72;72386;2;6;7;3;48,00147363;0,24625540;3;2;1;1;1;2;1;0;1;50;2;Indemne
202300002138;155 676 796;1;0;2;1;1;5;203 846 137;1;1;4;2;2005.0;5;8;4;5;2023;09;1;75;75106;2;3;1;3;48,84930393;2,33731717;4;2;2;0;1;1;1;0;1;30;3;Blessé léger
202300002138;155 676 797;7;0;2;5;16;3;203 846 138;1;1;1;1;1985.0;4;1;4;5;2023;09;1;75;75106;2;3;1;3;48,84930393;2,33731717;4;2;2;0;1;1;1;0;1;30;3;Indemne
202300002154;155 676 767;80;0;2;1;1;3;203 846 103;1;1;1;1;1990.0;4;8;5;5;2023;15;1;75;75110;2;2;1;1;48,87157200;2,35362100;4;2;2;2;2;1;1;0;1;30;4;Indemne
202300002154;155 676 768;80;0;2;1;13;3;203 846 104;1;1;4;2;1991.0;5;8;5;5;2023;15;1;75;75110;2;2;1;1;48,87157200;2,35362100;4;2;2;2;2;1;1;0;1;30;4;Blessé léger
202300002158;155 676 761;1;0;0;1;1;5;203 846 096;1;1;4;1;1997.0;5;8;5;5;2023;18;1;75;75102;2;2;1;7;48,86757100;2,34637400;4;2;2;2;1;1;1;0;4;30;4;Blessé léger
202300002158;155 676 761;1;0;0;1;1;5;203 846 096;1;1;4;1;1997.0;5;8;5;5;2023;18;1;75;75102;2;2;1;7;48,86757100;2,34637400;4;1;3;3;1;1;1;0;4;30;4;Blessé léger
202300002184;155 676 720;10;0;2;1;16;1;203 846 041;1;1;1;1;1967.0;9;1;4;11;2023;17;2;34;34150;2;1;1;3;43,32063500;3,53624000;4;2;2;1;1;1;1;5;5;50;5;Indemne
202300002184;155 676 722;1;0;2;7;19;5;203 846 043;1;1;3;1;1949.0;5;2;4;11;2023;17;2;34;34150;2;1;1;3;43,32063500;3,53624000;4;2;2;1;1;1;1;5;5;50;5;Blessé hospitalisé
202300002241;155 676 620;1;0;2;1;1;5;203 845 908;1;1;4;1;1974.0;5;2;6;5;2023;17;1;61;61298;2;2;2;3;48,75985200; -0,06601400;4;2;2;0;1;2;2;0;1;50;5;Blessé léger
202300002241;155 676 620;1;0;2;1;1;5;203 845 908;1;1;4;1;1974.0;5;2;6;5;2023;17;1;61;61298;2;2;2;3;48,75985200; -0,06601400;4;2;2;0;1;4;2;0;1;50;5;Blessé léger
202300002241;155 676 622;10;0;2;2;15;1;203 845 910;1;1;1;1;1986.0;1;1;6;5;2023;17;1;61;61298;2;2;2;3;48,75985200; -0,06601400;4;2;2;0;1;2;2;0;1;50;5;Indemne
202300002241;155 676 622;10;0;2;2;15;1;203 845 910;1;1;1;1;1986.0;1;1;6;5;2023;17;1;61;61298;2;2;2;3;48,75985200; -0,06601400;4;2;2;0;1;4;2;0;1;50;5;Indemne
202300002260;155 676 582;1;0;2;1;1;5;203 845 868;1;1;4;1;1987.0;5;2;29;4;2023;15;1;36;36220;1;1;1;3;46,62610475;1,45917556;3;2;2;0;4;3;1;0;1;80;5;Blessé léger
202300002260;155 676 585;21;0;2;2;1;1;203 845 870;1;1;1;1;1968.0;4;1;29;4;2023;15;1;36;36220;1;1;1;3;46,62610475;1,45917556;3;2;2;0;4;3;1;0;1;80;5;Indemne
202300002338;155 676 444;1;0;2;1;2;5;203 845 690;1;1;4;1;2003.0;9;8;4;5;2023;16;1;973;97302;2;3;1;3;4,92895000; -52,29993000;3;2;2;0;1;1;1;0;1;50;3;Blessé léger
202300002338;155 676 444;1;0;2;1;2;5;203 845 690;1;1;4;1;2003.0;9;8;4;5;2023;16;1;973;97302;2;3;1;3;4,92895000; -52,29993000;3;2;2;0;1;1;1;0;1;50;3;Blessé léger
202300002338;155 676 446;7;0;9;5;19;1;203 845 692;1;1;1;2;1987.0;1;1;4;5;2023;16;1;973;97302;2;3;1;3;4,92895000; -52,29993000;3;2;2;0;1;1;1;0;1;50;3;Indemne
202300002338;155 676 446;7;0;9;5;19;1;203 845 692;1;1;1;2;1987.0;1;1;4;5;2023;16;1;973;97302;2;3;1;3;4,92895000; -52,29993000;3;2;2;0;1;1;1;0;1;50;3;Indemne
202300002342;155 676 438;1;0;2;1;1;6;203 845 678;1;1;4;1;1998.0;0;8;4;5;2023;18;1;69;69034;2;4;1;1;45,78284000;4,83623000;4;1;2;1;2;1;1;0;1;50;3;Blessé léger
202300002342;155 676 438;1;0;2;1;1;6;203 845 678;1;1;4;1;1998.0;0;8;4;5;2023;18;1;69;69034;2;4;1;1;45,78284000;4,83623000;4;1;2;0;2;1;1;0;1;50;3;Blessé léger
202300002342;155 676 439;7;0;2;1;16;1;203 845 680;1;1;1;1;2001.0;0;8;4;5;2023;18;1;69;69034;2;4;1;1;45,78284000;4,83623000;4;1;2;1;2;1;1;0;1;50;3;Indemne
202300002342;155 676 439;7;0;2;1;16;1;203 845 680;1;1;1;1;2001.0;0;8;4;5;2023;18;1;69;69034;2;4;1;1;45,78284000;4,83623000;4;1;2;0;2;1;1;0;1;50;3;Indemne
202300002352;155 676 421;7;0;2;3;15;1;203 845 653;1;1;1;2;1967.0;0;1;3;5;2023;18;1;91;91345;2;4;9;3;48,68791000;2,32079000;4;2;2;0;2;1;1;0;8;30;2;Indemne
202300002352;155 676 421;7;0;2;3;15;1;203 845 653;1;1;1;2;1967.0;0;1;3;5;2023;18;1;91;91345;2;4;9;3;48,68791000;2,32079000;4;2;2;0;1;1;1;0;1;30;2;Indemne
202300002352;155 676 422;1;0;2;2;1;5;203 845 655;1;1;4;1;1973.0;0;8;3;5;2023;18;1;91;91345;2;4;9;3;48,68791000;2,32079000;4;2;2;0;2;1;1;0;8;30;2;Blessé léger
202300002352;155 676 422;1;0;2;2;1;5;203 845 655;1;1;4;1;1973.0;0;8;3;5;2023;18;1;91;91345;2;4;9;3;48,68791000;2,32079000;4;2;2;0;1;1;1;0;1;30;2;Blessé léger
202300002377;155 676 383;7;0;2;1;1;1;203 845 600;1;1;1;1;1972.0;5;1;4;5;2023;12;1;69;69256;2;1;1;1;45,75713000;4,92782000;4;1;1;2;1;1;1;0;1;30;3;Indemne
202300002377;155 676 384;80;0;2;1;19;3;203 845 602;1;1;4;2;2010.0;5;8;4;5;2023;12;1;69;69256;2;1;1;1;45,75713000;4,92782000;4;1;1;2;1;1;1;0;1;30;3;Blessé léger
202300002377;155 676 384;80;0;2;1;19;3;203 845 603;2;2;4;1;2016.0;5;8;4;5;2023;12;1;69;69256;2;1;1;1;45,75713000;4,92782000;4;1;1;2;1;1;1;0;1;30;3;Blessé léger
202300002382;155 676 375;80;0;2;7;1;3;203 845 588;1;1;4;2;1977.0;0;2;27;11;2023;16;1;44;44143;2;1;1;3;47,19325000; -1,56287000;4;1;2;2;1;1;1;0;1;50;0;Blessé léger
202300002382;155 676 376;33;0;2;1;1;1;203 845 589;1;1;1;1;1983.0;0;2;27;11;2023;16;1;44;44143;2;1;1;3;47,19325000; -1,56287000;4;1;2;2;1;1;1;0;1;50;0;Indemne
202300002397;155 676 346;1;0;2;7;1;5;203 845 549;1;1;4;2;2003.0;0;8;4;5;2023;13;1;51;51454;2;6;1;3;49,26926000;4,07006000;4;2;3;0;1;1;1;0;1;50;3;Blessé léger
202300002397;155 676 346;1;0;2;7;1;5;203 845 549;1;1;4;2;2003.0;0;8;4;5;2023;13;1;51;51454;2;6;1;3;49,26926000;4,07006000;4;1;2;0;1;2;1;0;1;50;3;Blessé léger
202300002397;155 676 347;7;0;2;3;9;1;203 845 550;1;1;1;2;1968.0;0;1;4;5;2023;13;1;51;51454;2;6;1;3;49,26926000;4,07006000;4;2;3;0;1;1;1;0;1;50;3;Indemne
202300002397;155 676 347;7;0;2;3;9;1;203 845 550;1;1;1;2;1968.0;0;1;4;5;2023;13;1;51;51454;2;6;1;3;49,26926000;4,07006000;4;1;2;0;1;2;1;0;1;50;3;Indemne
202300002401;155 676 336;1;0;2;3;1;5;203 845 537;1;1;4;1;1971.0;1;2;3;5;2023;17;1;45;45075;2;1;1;3;47,89362930;1,85004169;3;2;2;0;1;1;1;0;1;50;2;Blessé léger
202300002401;155 676 338;17;0;2;5;17;1;203 845 538;1;1;1;1;1969.0;4;1;3;5;2023;17;1;45;45075;2;1;1;3;47,89362930;1,85004169;3;2;2;0;1;1;1;0;1;50;2;Indemne
202300002404;155 676 331;1;1;2;8;21;5;203 845 530;1;1;4;2;1957.0;0;8;4;5;2023;10;1;41;41018;2;1;1;3;47,58679000;1,33039000;4;1;1;0;4;1;1;0;1;50;3;Blessé léger
202300002404;155 676 332;7;0;2;7;1;3;203 845 531;1;1;1;1;1972.0;4;1;4;5;2023;10;1;41;41018;2;1;1;3;47,58679000;1,33039000;4;1;1;0;4;1;1;0;1;50;3;Indemne
202300002411;155 676 313;1;0;2;6;15;5;203 845 507;1;1;4;2;2001.0;0;8;4;5;2023;19;1;35;35238;2;2;1;3;48,11194000; -1,70232000;4;2;4;2;1;1;1;0;1;50;3;Blessé léger
202300002411;155 676 313;1;0;2;6;15;5;203 845 507;1;1;4;2;2001.0;0;8;4;5;2023;19;1;35;35238;2;2;1;3;48,11194000; -1,70232000;4;2;2;2;1;1;1;0;1;50;3;Blessé léger
202300002411;155 676 314;33;0;2;2;17;1;203 845 508;1;1;4;1;1987.0;0;2;4;5;2023;19;1;35;35238;2;2;1;3;48,11194000; -1,70232000;4;2;4;2;1;1;1;0;1;50;3;Blessé léger
202300002411;155 676 314;33;0;2;2;17;1;203 845 508;1;1;4;1;1987.0;0;2;4;5;2023;19;1;35;35238;2;2;1;3;48,11194000; -1,70232000;4;2;2;2;1;1;1;0;1;50;3;Blessé léger
202300002445;155 676 252;1;0;2;7;1;5;203 845 432;1;1;4;1;1946.0;0;0;4;5;2023;08;1;28;28404;2;6;1;3;48,72868000;1,33506000;4;2;2;0;1;1;1;0;1;50;3;Blessé léger
202300002445;155 676 252;1;0;2;7;1;5;203 845 432;1;1;4;1;1946.0;0;0;4;5;2023;08;1;28;28404;2;6;1;3;48,72868000;1,33506000;4;2;2;0;1;1;1;0;1;50;3;Blessé léger
202300002445;155 676 255;7;0;2;3;9;0;203 845 435;1;1;1;1;1976.0;1;1;4;5;2023;08;1;28;28404;2;6;1;3;48,72868000;1,33506000;4;2;2;0;1;1;1;0;1;50;3;Indemne
202300002445;155 676 255;7;0;2;3;9;0;203 845 435;1;1;1;1;1976.0;1;1;4;5;2023;08;1;28;28404;2;6;1;3;48,72868000;1,33506000;4;2;2;0;1;1;1;0;1;50;3;Indemne
202300002447;155 676 247;1;0;2;1;25;5;203 845 422;1;1;3;1;1940.0;3;2;4;5;2023;10;1;28;28229;2;1;1;3;48,45119000;1,47057000;4;1;2;1;1;1;1;0;5;50;3;Blessé hospitalisé
202300002447;155 676 249;7;0;9;3;9;1;203 845 425;1;1;1;2;1983.0;3;1;4;5;2023;10;1;28;28229;2;1;1;3;48,45119000;1,47057000;4;1;2;1;1;1;1;0;5;50;3;Indemne
202300002453;155 676 235;1;0;2;1;1;5;203 845 406;1;1;4;1;1989.0;9;8;27;11;2023;09;1;75;75119;2;2;2;3;48,88200300;2,40251600;4;2;2;0;1;1;2;0;1;30;0;Blessé léger
202300002453;155 676 235;1;0;2;1;1;5;203 845 406;1;1;4;1;1989.0;9;8;27;11;2023;09;1;75;75119;2;2;2;3;48,88200300;2,40251600;4;2;4;0;1;1;2;0;1;30;0;Blessé léger
202300002453;155 676 237;7;0;2;2;15;1;203 845 409;1;1;1;1;1985.0;1;1;27;11;2023;09;1;75;75119;2;2;2;3;48,88200300;2,40251600;4;2;2;0;1;1;2;0;1;30;0;Indemne
202300002453;155 676 237;7;0;2;2;15;1;203 845 409;1;1;1;1;1985.0;1;1;27;11;2023;09;1;75;75119;2;2;2;3;48,88200300;2,40251600;4;2;4;0;1;1;2;0;1;30;0;Indemne
202300002460;155 676 224;7;0;2;2;15;1;203 845 390;1;1;1;1;1994.0;1;1;3;5;2023;08;1;19;19031;2;2;1;3;45,16532000;1,52049000;4;2;2;0;2;1;1;5;1;50;2;Indemne
202300002460;155 676 224;7;0;2;2;15;1;203 845 390;1;1;1;1;1994.0;1;1;3;5;2023;08;1;19;19031;2;2;1;3;45,16532000;1,52049000;4;2;3;0;1;1;1;5;1;50;2;Indemne
202300002460;155 676 226;1;0;2;1;1;5;203 845 393;1;1;4;1;2006.0;2;2;3;5;2023;08;1;19;19031;2;2;1;3;45,16532000;1,52049000;4;2;2;0;2;1;1;5;1;50;2;Blessé léger
202300002460;155 676 226;1;0;2;1;1;5;203 845 393;1;1;4;1;2006.0;2;2;3;5;2023;08;1;19;19031;2;2;1;3;45,16532000;1,52049000;4;2;3;0;1;1;1;5;1;50;2;Blessé léger
202300002464;155 676 218;1;0;1;1;1;5;203 845 382;1;1;1;1;2003.0;5;8;27;11;2023;18;5;75;75113;2;2;2;6;48,82416600;2,37679400;4;3;6;1;4;1;2;0;5;50;0;Indemne
202300002464;155 676 218;1;0;1;1;1;5;203 845 383;10;3;4;1;2008.0;5;0;27;11;2023;18;5;75;75113;2;2;2;6;48,82416600;2,37679400;4;3;6;1;4;1;2;0;5;50;0;Blessé léger
202300002472;155 676 205;10;0;2;1;0;0;203 845 367;1;1;1;1;1972.0;0;1;27;11;2023;19;5;94;94041;2;1;8;1;48,81975000;2,39616000;3;1;1;0;1;1;2;9;6;50;0;Indemne
202300002472;155 676 206;1;0;2;1;1;5;203 845 368;1;1;4;2;2003.0;0;8;27;11;2023;19;5;94;94041;2;1;8;1;48,81975000;2,39616000;3;1;1;0;1;1;2;9;6;50;0;Blessé léger
202300002508;155 676 134;7;0;2;1;15;1;203 845 268;1;1;1;2;1985.0;0;8;27;11;2023;08;2;92;92072;2;2;2;3;48,82543967;2,21586880;3;1;1;0;2;3;2;5;1;30;0;Indemne
202300002508;155 676 134;7;0;2;1;15;1;203 845 268;1;1;1;2;1985.0;0;8;27;11;2023;08;2;92;92072;2;2;2;3;48,82543967;2,21586880;3;2;4;1;1;1;2;0;5;30;0;Indemne
202300002508;155 676 137;1;0;2;7;1;5;203 845 271;1;1;4;2;1972.0;0;2;27;11;2023;08;2;92;92072;2;2;2;3;48,82543967;2,21586880;3;1;1;0;2;3;2;5;1;30;0;Blessé léger
202300002508;155 676 137;1;0;2;7;1;5;203 845 271;1;1;4;2;1972.0;0;2;27;11;2023;08;2;92;92072;2;2;2;3;48,82543967;2,21586880;3;2;4;1;1;1;2;0;5;30;0;Blessé léger
202300002510;155 676 131;80;0;1;1;1;3;203 845 262;10;3;4;2;1981.0;1;8;27;11;2023;08;2;92;92040;2;1;2;6;48,81712755;2,27411538;3;2;4;1;1;1;2;0;1;50;0;Blessé léger
202300002510;155 676 131;80;0;1;1;1;3;203 845 265;1;1;1;2;1978.0;0;2;27;11;2023;08;2;92;92040;2;1;2;6;48,81712755;2,27411538;3;2;4;1;1;1;2;0;1;50;0;Indemne
202300002520;155 676 117;1;16;2;3;0;0;203 845 242;1;1;4;1;1964.0;0;8;25;3;2023;16;1;69;69386;2;2;1;3;45,76676000;4,84430000;4;1;1;2;1;1;1;0;8;30;5;Blessé léger
202300002520;155 676 117;1;16;2;3;0;0;203 845 242;1;1;4;1;1964.0;0;8;25;3;2023;16;1;69;69386;2;2;1;3;45,76676000;4,84430000;4;1;1;3;1;1;1;0;6;30;5;Blessé léger
202300002520;155 676 119;7;0;2;2;16;1;203 845 245;1;1;1;2;2000.0;0;1;25;3;2023;16;1;69;69386;2;2;1;3;45,76676000;4,84430000;4;1;1;2;1;1;1;0;8;30;5;Indemne
202300002520;155 676 119;7;0;2;2;16;1;203 845 245;1;1;1;2;2000.0;0;1;25;3;2023;16;1;69;69386;2;2;1;3;45,76676000;4,84430000;4;1;1;3;1;1;1;0;6;30;5;Indemne
202300002528;155 676 103;1;0;1;1;1;5;203 845 225;10;3;4;1;1983.0;9;0;4;5;2023;18;1;75;75118;2;3;1;6;48,88846800;2,35356800;4;1;2;1;1;1;1;0;5;30;3;Blessé léger
202300002528;155 676 103;1;0;1;1;1;5;203 845 226;1;1;1;1;2000.0;9;8;4;5;2023;18;1;75;75118;2;3;1;6;48,88846800;2,35356800;4;1;2;1;1;1;1;0;5;30;3;Indemne
202300002536;155 676 091;80;0;2;1;21;3;203 845 210;1;1;4;2;1986.0;5;2;4;5;2023;16;1;75;75113;2;3;1;3;48,83135900;2,36633900;4;2;3;3;2;1;1;0;6;30;3;Blessé léger
202300002536;155 676 092;10;0;2;3;10;1;203 845 211;1;1;1;1;1966.0;4;8;4;5;2023;16;1;75;75113;2;3;1;3;48,83135900;2,36633900;4;2;3;3;2;1;1;0;6;30;3;Indemne
202300002551;155 676 059;1;1;0;0;1;5;203 845 170;1;1;4;1;2018.0;5;2;27;11;2023;18;5;11;11067;2;3;1;3;43,22753000;2,84702000;3;2;1;0;1;1;1;0;1;50;0;Blessé léger
202300002551;155 676 060;7;0;2;5;1;1;203 845 173;1;1;1;1;1982.0;0;1;27;11;2023;18;5;11;11067;2;3;1;3;43,22753000;2,84702000;3;2;1;0;1;1;1;0;1;50;0;Indemne
202300002570;155 676 027;1;0;2;7;26;5;203 845 125;1;1;4;1;2005.0;5;8;25;3;2023;22;5;49;49007;2;3;2;3;47,47539000; -0,54860000;4;3;4;0;1;1;2;0;1;30;5;Blessé léger
202300002570;155 676 027;1;0;2;7;26;5;203 845 125;1;1;4;1;2005.0;5;8;25;3;2023;22;5;49;49007;2;3;2;3;47,47539000; -0,54860000;4;2;3;0;1;1;2;0;1;30;5;Blessé léger
202300002570;155 676 029;7;0;2;3;0;1;203 845 127;1;1;1;2;2003.0;5;1;25;3;2023;22;5;49;49007;2;3;2;3;47,47539000; -0,54860000;4;3;4;0;1;1;2;0;1;30;5;Indemne
202300002570;155 676 029;7;0;2;3;0;1;203 845 127;1;1;1;2;2003.0;5;1;25;3;2023;22;5;49;49007;2;3;2;3;47,47539000; -0,54860000;4;2;3;0;1;1;2;0;1;30;5;Indemne
202300002601;155 675 977;1;0;2;1;1;5;203 845 049;1;1;3;1;1970.0;0;2;20;9;2023;06;2;974;97409;2;9;2;3; -20,94446800;55,66820500;4;2;2;0;1;1;2;0;1;50;2;Blessé hospitalisé
202300002601;155 675 978;7;0;2;5;15;1;203 845 052;1;1;1;1;1998.0;1;1;20;9;2023;06;2;974;97409;2;9;2;3; -20,94446800;55,66820500;4;2;2;0;1;1;2;0;1;50;2;Indemne
202300002609;155 675 963;7;0;2;5;16;1;203 845 031;1;1;1;2;1998.0;4;1;8;6;2023;13;1;58;58194;2;3;7;3;46,98409600;3,15465100;4;2;2;0;1;1;1;0;1;30;3;Indemne
202300002609;155 675 966;1;0;2;0;0;5;203 845 034;1;1;3;1;1955.0;5;8;8;6;2023;13;1;58;58194;2;3;7;3;46,98409600;3,15465100;4;2;2;0;1;1;1;0;1;30;3;Blessé hospitalisé
202300002636;155 675 920;80;0;2;8;15;3;203 844 968;1;1;4;2;1994.0;1;8;25;3;2023;17;1;75;75117;2;3;1;3;48,88879900;2,32332800;4;2;3;2;1;1;1;0;1;30;5;Blessé léger
202300002649;155 675 900;1;0;2;7;25;5;203 844 940;1;1;4;1;1999.0;5;8;8;6;2023;18;1;37;37261;2;1;1;3;47,42271000;0,69693000;4;2;2;0;1;1;1;0;4;50;3;Blessé léger
202300002649;155 675 902;7;0;9;2;26;1;203 844 943;1;1;1;2;2005.0;5;1;8;6;2023;18;1;37;37261;2;1;1;3;47,42271000;0,69693000;4;2;2;0;1;1;1;0;4;50;3;Indemne
202300002655;155 675 889;80;1;0;1;1;3;203 844 925;1;1;4;1;1991.0;9;8;25;3;2023;14;1;75;75111;2;2;1;3;48,85575400;2,39134700;4;2;2;0;1;1;1;0;1;30;5;Blessé léger
202300002655;155 675 890;10;0;2;8;22;1;203 844 926;1;1;1;1;1958.0;1;1;25;3;2023;14;1;75;75111;2;2;1;3;48,85575400;2,39134700;4;2;2;0;1;1;1;0;1;30;5;Indemne
202300002658;155 675 885;1;8;0;2;14;5;203 844 921;1;1;4;1;1998.0;5;8;25;3;2023;20;5;75;75110;2;3;1;6;48,88427400;2,35920100;4;1;1;1;2;1;1;0;5;30;5;Blessé léger
202300002659;155 675 882;7;0;2;3;23;1;203 844 918;1;1;1;1;1971.0;9;8;23;12;2023;10;1;74;74010;2;1;1;3;45,90032000;6,12741000;4;1;2;0;1;1;2;0;1;30;5;Indemne
202300002659;155 675 884;1;1;0;1;0;5;203 844 920;1;1;4;2;1944.0;0;8;23;12;2023;10;1;74;74010;2;1;1;3;45,90032000;6,12741000;4;1;2;0;1;1;2;0;1;30;5;Blessé léger
202300002661;155 675 879;1;0;2;6;13;5;203 844 913;1;1;3;2;1973.0;5;8;7;6;2023;12;1;31;31555;2;1;1;3;43,62191800;1,43503500;7;1;2;0;1;1;1;0;1;50;2;Blessé hospitalisé
202300002661;155 675 880;33;0;2;1;2;1;203 844 915;1;1;1;1;1977.0;1;2;7;6;2023;12;1;31;31555;2;1;1;3;43,62191800;1,43503500;7;1;2;0;1;1;1;0;1;50;2;Indemne
202300002667;155 675 871;7;0;2;2;1;2;203 844 905;1;1;1;1;1978.0;4;1;25;3;2023;14;1;75;75108;2;7;1;3;48,86585700;2,31988500;4;1;4;2;1;1;1;0;1;30;5;Indemne
202300002667;155 675 873;1;0;2;4;9;5;203 844 906;1;1;4;2;2000.0;5;2;25;3;2023;14;1;75;75108;2;7;1;3;48,86585700;2,31988500;4;1;4;2;1;1;1;0;1;30;5;Blessé léger
202300002671;155 675 860;1;0;2;3;2;5;203 844 893;1;1;4;1;1990.0;5;8;25;3;2023;04;5;75;75107;2;3;1;3;48,85926500;2,33021900;4;1;1;1;1;1;1;0;5;30;5;Blessé léger
202300002671;155 675 862;30;0;2;2;2;3;203 844 895;1;1;1;1;2000.0;5;2;25;3;2023;04;5;75;75107;2;3;1;3;48,85926500;2,33021900;4;1;1;1;1;1;1;0;5;30;5;Indemne
202300002676;155 675 851;7;0;2;1;1;1;203 844 878;1;1;1;2;1988.0;9;1;24;3;2023;18;1;75;75107;2;2;3;3;48,85735700;2,32888900;4;1;1;1;1;1;2;0;1;30;4;Indemne
202300002676;155 675 852;1;0;2;8;1;5;203 844 880;1;1;4;2;1997.0;9;2;24;3;2023;18;1;75;75107;2;2;3;3;48,85735700;2,32888900;4;1;1;1;1;1;2;0;1;30;4;Blessé léger
202300002677;155 675 848;1;0;1;1;1;5;203 844 872;10;3;1;2;1971.0;9;0;24;3;2023;13;1;75;75102;2;1;2;6;48,86685082;2,35286593;4;2;4;1;1;1;2;0;5;30;4;Indemne
202300002677;155 675 848;1;0;1;1;1;5;203 844 873;1;1;4;2;1992.0;1;8;24;3;2023;13;1;75;75102;2;1;2;6;48,86685082;2,35286593;4;2;4;1;1;1;2;0;5;30;4;Blessé léger
202300002683;155 675 836;1;0;0;7;15;5;203 844 858;1;1;4;1;1959.0;5;2;14;12;2023;15;1;57;57370;2;6;8;3;49,39152200;6,27149800;3;2;2;0;1;2;1;0;1;50;3;Blessé léger
202300002683;155 675 836;1;0;0;7;15;5;203 844 858;1;1;4;1;1959.0;5;2;14;12;2023;15;1;57;57370;2;6;8;3;49,39152200;6,27149800;3;2;2;0;1;1;1;0;1;50;3;Blessé léger
202300002683;155 675 836;1;0;0;7;15;5;203 844 858;1;1;4;1;1959.0;5;2;14;12;2023;15;1;57;57370;2;6;8;3;49,39152200;6,27149800;3;2;2;1;1;1;1;0;1;50;3;Blessé léger
202300002683;155 675 837;10;0;2;8;19;1;203 844 859;1;1;1;1;1996.0;4;1;14;12;2023;15;1;57;57370;2;6;8;3;49,39152200;6,27149800;3;2;2;0;1;2;1;0;1;50;3;Indemne
202300002683;155 675 837;10;0;2;8;19;1;203 844 859;1;1;1;1;1996.0;4;1;14;12;2023;15;1;57;57370;2;6;8;3;49,39152200;6,27149800;3;2;2;0;1;1;1;0;1;50;3;Indemne
202300002683;155 675 837;10;0;2;8;19;1;203 844 859;1;1;1;1;1996.0;4;1;14;12;2023;15;1;57;57370;2;6;8;3;49,39152200;6,27149800;3;2;2;1;1;1;1;0;1;50;3;Indemne
202300002696;155 675 812;1;1;0;0;1;5;203 844 830;1;1;4;2;1969.0;0;2;27;12;2023;11;1;44;44143;2;1;8;6;47,18128384; -1,54516126;4;2;2;0;1;1;1;0;1;50;2;Blessé léger
202300002702;155 675 801;7;0;2;7;1;1;203 844 818;1;1;1;2;1997.0;0;8;21;12;2023;09;1;44;44109;2;6;8;3;47,21460505; -1,53764375;4;2;2;2;1;1;1;5;1;50;3;Indemne
