Num_Acc;id_vehicule;num_veh;catv;obs;obsm;choc;manv;motor;id_usager;place;catu;grav;sexe;an_nais;trajet;secu1;secu2;secu3;jour;mois;an;hrmn;lum;dep;com;agg;int;atm;col;lat;long;catr;circ;nbv;vosp;prof;plan;larrout;surf;infra;situ;vma;gravity;day_of_week
202300029255;155 628 667;A01;7;0;2;3;9;1;203 781 891;1;1;1;1;1947.0;5;1;0;-1;9;10;2023;07:30;2;93;93031;2;3;1;3;48.962104;2.310959;4;2;2;0;1;1; -1;1;0;1;50;Indemne;0
202300029291;155 628 607;A01;80;0;0;0;1;3;203 781 799;1;1;3;1;1988.0;9;2;0;-1;18;1;2023;08:35;1;973;97302;2;1;1;6;4.92794;-52.31392;4;2;2;0;1;1; -1;1;0;1;50;Blessé hospitalisé;2
202300029291;155 628 607;A01;80;0;0;0;1;3;203 781 801;2;2;3;2;1988.0;1;2;0;-1;18;1;2023;08:35;1;973;97302;2;1;1;6;4.92794;-52.31392;4;2;2;0;1;1; -1;1;0;1;50;Blessé hospitalisé;2
202300029298;155 628 598;A01;1;12;0;1;20;5;203 781 788;1;1;4;1;1998.0;5;8;-1;-1;21;1;2023;06:00;5;69;69388;2;1;4;6;45.74034;4.88797;4;2;2;3;1;1; -1;2;0;1;50;Blessé léger;5
202300029308;155 628 584;A01;1;0;2;4;0;5;203 781 766;1;1;2;1;1998.0;0;8;8;-1;20;1;2023;19:15;4;971;97113;1;1;1;2;16.21679;-61.51826;4;-1;2;0;2;1; -1;1;0;4;50;Tué;4
202300029319;155 628 558;B01;80;0;2;0;0;3;203 781 732;1;1;4;1;2006.0;1;8;-1;-1;21;1;2023;20:00;5;76;76319;2;9;1;3;49.347776;0.99179;7;2;2;0;1;1; -1;1;0;1;50;Blessé léger;5
202300029319;155 628 559;A01;7;0;2;3;9;1;203 781 733;1;1;1;1;1974.0;1;1;-1;-1;21;1;2023;20:00;5;76;76319;2;9;1;3;49.347776;0.99179;7;2;2;0;1;1; -1;1;0;1;50;Indemne;5
202300029331;155 628 535;B01;37;0;2;2;1;1;203 781 702;1;1;1;1;1991.0;4;1;0;-1;21;1;2023;16:30;1;56;56162;2;6;1;3;47.74105;-3.40645;3;2;4;3;2;1; -1;1;5;1;50;Indemne;5
202300029331;155 628 536;A01;1;0;2;3;9;5;203 781 704;1;1;4;1;1974.0;5;2;8;-1;21;1;2023;16:30;1;56;56162;2;6;1;3;47.74105;-3.40645;3;2;4;3;2;1; -1;1;5;1;50;Blessé léger;5
202300029355;155 628 502;A01;1;0;2;4;1;5;203 781 656;1;1;4;1;1962.0;0;0;-1;-1;21;1;2023;06:40;5;33;33063;2;2;5;3;44.86007;-0.5541;4;4;6;3;1;1; -1;1;5;1;50;Blessé léger;5
202300029355;155 628 502;A01;1;0;2;4;1;5;203 781 656;1;1;4;1;1962.0;0;0;-1;-1;21;1;2023;06:40;5;33;33063;2;2;5;3;44.86007;-0.5541;4;3;6;0;1;1; -1;1;5;1;50;Blessé léger;5
202300029355;155 628 504;Z01;7;0;2;1;1;1;203 781 658;1;1;1;1;1997.0;5;1;-1;-1;21;1;2023;06:40;5;33;33063;2;2;5;3;44.86007;-0.5541;4;4;6;3;1;1; -1;1;5;1;50;Indemne;5
202300029355;155 628 504;Z01;7;0;2;1;1;1;203 781 658;1;1;1;1;1997.0;5;1;-1;-1;21;1;2023;06:40;5;33;33063;2;2;5;3;44.86007;-0.5541;4;3;6;0;1;1; -1;1;5;1;50;Indemne;5
202300029364;155 628 483;A01;7;0;2;3;9;1;203 781 632;1;1;1;2;1952.0;9;8;0;-1;16;1;2023;16:26;1;22;22360;2;6;1;3;48.49349;-2.73784;4;2;2;0;1;1; -1;2;5;1;50;Indemne;0
202300029364;155 628 483;A01;7;0;2;3;9;1;203 781 632;1;1;1;2;1952.0;9;8;0;-1;16;1;2023;16:26;1;22;22360;2;6;1;3;48.49349;-2.73784;4;2;2;0;1;1; -1;2;5;1;50;Indemne;0
202300029364;155 628 484;B01;1;0;2;9;1;5;203 781 635;1;1;4;1;1960.0;5;2;6;-1;16;1;2023;16:26;1;22;22360;2;6;1;3;48.49349;-2.73784;4;2;2;0;1;1; -1;2;5;1;50;Blessé léger;0
202300029364;155 628 484;B01;1;0;2;9;1;5;203 781 635;1;1;4;1;1960.0;5;2;6;-1;16;1;2023;16:26;1;22;22360;2;6;1;3;48.49349;-2.73784;4;2;2;0;1;1; -1;2;5;1;50;Blessé léger;0
202300029397;155 628 428;B01;1;0;2;1;26;5;203 781 567;1;1;4;2;1969.0;1;8;0;-1;4;5;2023;14:00;1;74;74010;2;2;1;3;45.90301;6.12945;4;2;3;1;1;1; -1;1;9;5;30;Blessé léger;3
202300029397;155 628 428;B01;1;0;2;1;26;5;203 781 567;1;1;4;2;1969.0;1;8;0;-1;4;5;2023;14:00;1;74;74010;2;2;1;3;45.90301;6.12945;4;2;3;2;1;1; -1;1;9;5;30;Blessé léger;3
202300029397;155 628 430;A01;7;1;2;2;9;1;203 781 569;1;1;1;2;1983.0;1;1;0;-1;4;5;2023;14:00;1;74;74010;2;2;1;3;45.90301;6.12945;4;2;3;1;1;1; -1;1;9;5;30;Indemne;3
202300029397;155 628 430;A01;7;1;2;2;9;1;203 781 569;1;1;1;2;1983.0;1;1;0;-1;4;5;2023;14:00;1;74;74010;2;2;1;3;45.90301;6.12945;4;2;3;2;1;1; -1;1;9;5;30;Indemne;3
202300029398;155 628 426;A01;7;0;9;1;19;0;203 781 565;1;1;1;2;1992.0;0;1;0;-1;21;1;2023;13:50;1;92;92012;2;1;1;3;48.83935;2.23754;4;1;2;2;1;1; -1;1;0;1;30;Indemne;5
202300029398;155 628 427;B01;80;0;2;1;1;3;203 781 566;1;1;3;1;1985.0;0;2;0;-1;21;1;2023;13:50;1;92;92012;2;1;1;3;48.83935;2.23754;4;1;2;2;1;1; -1;1;0;1;30;Blessé hospitalisé;5
202300029404;155 628 410;B01;1;0;2;1;1;5;203 781 547;1;1;3;1;2002.0;5;2;-1;-1;21;1;2023;15:00;1;22;22206;1;1;1;5;48.558872;-2.999246;3;2;2;0;1;1; -1;1;0;1;-1;Blessé hospitalisé;5
202300029404;155 628 411;D01;1;0;2;1;1;5;203 781 548;1;1;3;1;2009.0;5;2;-1;-1;21;1;2023;15:00;1;22;22206;1;1;1;5;48.558872;-2.999246;3;2;2;0;1;1; -1;1;0;1;-1;Blessé hospitalisé;5
202300029404;155 628 413;A01;7;0;2;3;13;1;203 781 550;1;1;1;1;1991.0;5;1;-1;-1;21;1;2023;15:00;1;22;22206;1;1;1;5;48.558872;-2.999246;3;2;2;0;1;1; -1;1;0;1;-1;Indemne;5
202300029404;155 628 415;C01;1;0;2;1;1;5;203 781 552;1;1;3;1;1981.0;5;2;-1;-1;21;1;2023;15:00;1;22;22206;1;1;1;5;48.558872;-2.999246;3;2;2;0;1;1; -1;1;0;1;-1;Blessé hospitalisé;5
202300029423;155 628 380;B01;1;0;2;7;1;5;203 781 496;1;1;4;1;1972.0;1;0;-1;-1;18;1;2023;07:33;2;68;68156;2;3;4;3;47.897294;7.230594;3;2;2;0;1;1; -1;2;0;1;50;Blessé léger;2
202300029423;155 628 380;B01;1;0;2;7;1;5;203 781 496;1;1;4;1;1972.0;1;0;-1;-1;18;1;2023;07:33;2;68;68156;2;3;4;3;47.897294;7.230594;3;2; -1;-1;1;1; -1;2;0;1;-1;Blessé léger;2
202300029423;155 628 381;A01;7;0;2;1;15;1;203 781 497;1;1;1;1;1962.0;5;1;-1;-1;18;1;2023;07:33;2;68;68156;2;3;4;3;47.897294;7.230594;3;2;2;0;1;1; -1;2;0;1;50;Indemne;2
202300029423;155 628 381;A01;7;0;2;1;15;1;203 781 497;1;1;1;1;1962.0;5;1;-1;-1;18;1;2023;07:33;2;68;68156;2;3;4;3;47.897294;7.230594;3;2; -1;-1;1;1; -1;2;0;1;-1;Indemne;2
202300029426;155 628 375;A01;7;0;9;3;1;2;203 781 490;1;1;1;2;1972.0;5;1;0;-1;29;7;2023;11:19;1;86;86066;2;6;3;1;46.811375;0.54382;4;2;2;0;1;1; -1;2;5;1;30;Indemne;5
202300029426;155 628 376;B01;1;0;2;8;1;5;203 781 491;1;1;4;1;1932.0;5;8;0;-1;29;7;2023;11:19;1;86;86066;2;6;3;1;46.811375;0.54382;4;2;2;0;1;1; -1;2;5;1;30;Blessé léger;5
202300029439;155 628 351;B01;1;0;2;8;1;5;203 781 462;1;1;4;1;1958.0;5;0;-1;-1;22;1;2023;12:00;1;31;31157;2;1;1;3;43.553117;1.356745;7;-1;3;1;1;1; -1;1;0;5;50;Blessé léger;6
202300029439;155 628 352;A01;7;0;2;1;9;1;203 781 463;1;1;1;1;1964.0;3;1;-1;-1;22;1;2023;12:00;1;31;31157;2;1;1;3;43.553117;1.356745;7;-1;3;1;1;1; -1;1;0;5;50;Indemne;6
202300029456;155 628 322;C01;1;0;2;1;1;5;203 781 405;1;1;4;1;1968.0;1;2;0;-1;31;7;2023;17:50;1;45;45302;2;6;2;5;47.95595201;1.84663653;4;3;2;2;1;1; -1;2;0;1;50;Blessé léger;0
202300029456;155 628 323;B01;1;0;2;8;1;5;203 781 406;1;1;4;1;1973.0;1;2;0;-1;31;7;2023;17:50;1;45;45302;2;6;2;5;47.95595201;1.84663653;4;3;2;2;1;1; -1;2;0;1;50;Blessé léger;0
202300029456;155 628 324;A01;7;0;2;1;16;1;203 781 408;1;1;1;1;1975.0;1;1;0;-1;31;7;2023;17:50;1;45;45302;2;6;2;5;47.95595201;1.84663653;4;3;2;2;1;1; -1;2;0;1;50;Indemne;0
202300029459;155 628 318;A01;7;0;2;2;15;1;203 781 396;1;1;1;1;1961.0;5;1;-1;-1;31;7;2023;16:30;1;35;35238;2;3;3;3;48.1074;-1.67458;4;2;2;3;1;1; -1;2;0;1;50;Indemne;0
202300029459;155 628 318;A01;7;0;2;2;15;1;203 781 396;1;1;1;1;1961.0;5;1;-1;-1;31;7;2023;16:30;1;35;35238;2;3;3;3;48.1074;-1.67458;4;2;2;0;2;1; -1;2;0;1;50;Indemne;0
202300029459;155 628 318;A01;7;0;2;2;15;1;203 781 397;2;2;1;2;1959.0;5;1;-1;-1;31;7;2023;16:30;1;35;35238;2;3;3;3;48.1074;-1.67458;4;2;2;3;1;1; -1;2;0;1;50;Indemne;0
202300029459;155 628 318;A01;7;0;2;2;15;1;203 781 397;2;2;1;2;1959.0;5;1;-1;-1;31;7;2023;16:30;1;35;35238;2;3;3;3;48.1074;-1.67458;4;2;2;0;2;1; -1;2;0;1;50;Indemne;0
202300029459;155 628 320;B01;1;0;2;1;1;5;203 781 399;1;1;4;2;1997.0;5;0;-1;-1;31;7;2023;16:30;1;35;35238;2;3;3;3;48.1074;-1.67458;4;2;2;3;1;1; -1;2;0;1;50;Blessé léger;0
202300029459;155 628 320;B01;1;0;2;1;1;5;203 781 399;1;1;4;2;1997.0;5;0;-1;-1;31;7;2023;16:30;1;35;35238;2;3;3;3;48.1074;-1.67458;4;2;2;0;2;1; -1;2;0;1;50;Blessé léger;0
202300029498;155 628 253;A01;7;0;2;3;1;2;203 781 304;2;2;1;1;1992.0;5;1;0;-1;30;7;2023;18:50;1;06;06004;2;1;1;3;43.57071;7.09239;4;2;2;0;1;1; -1;1;0;1;50;Indemne;6
202300029498;155 628 253;A01;7;0;2;3;1;2;203 781 305;1;1;1;1;1990.0;5;1;8;-1;30;7;2023;18:50;1;06;06004;2;1;1;3;43.57071;7.09239;4;2;2;0;1;1; -1;1;0;1;50;Indemne;6
202300029498;155 628 255;B01;80;0;2;1;13;3;203 781 307;1;1;3;1;1970.0;5;8;0;-1;30;7;2023;18:50;1;06;06004;2;1;1;3;43.57071;7.09239;4;2;2;0;1;1; -1;1;0;1;50;Blessé hospitalisé;6
202300029505;155 628 243;A01;1;0;1;1;7;5;203 781 292;1;1;1;1;1989.0;5;2;6;-1;31;7;2023;15:00;1;75;75114;2;3;2;6;48.826913;2.326509;4;2;2;0;1;1; -1;2;0;1;30;Indemne;0
202300029505;155 628 243;A01;1;0;1;1;7;5;203 781 292;1;1;1;1;1989.0;5;2;6;-1;31;7;2023;15:00;1;75;75114;2;3;2;6;48.826913;2.326509;4;-1; -1;0;1;1; -1;2;0;1;30;Indemne;0
202300029505;155 628 243;A01;1;0;1;1;7;5;203 781 294;10;3;4;2;1948.0;5;8;8;-1;31;7;2023;15:00;1;75;75114;2;3;2;6;48.826913;2.326509;4;2;2;0;1;1; -1;2;0;1;30;Blessé léger;0
202300029505;155 628 243;A01;1;0;1;1;7;5;203 781 294;10;3;4;2;1948.0;5;8;8;-1;31;7;2023;15:00;1;75;75114;2;3;2;6;48.826913;2.326509;4;-1; -1;0;1;1; -1;2;0;1;30;Blessé léger;0
202300029506;155 628 239;A01;7;0;2;2;1;1;203 781 287;1;1;1;2;1939.0;0;1;-1;-1;22;1;2023;16:30;2;83;83028;1;1;1;2;43.574204;6.564744;3;2;2;0;1;1; -1;1;0;1;80;Indemne;6
202300029506;155 628 240;B01;1;0;0;4;1;5;203 781 289;1;1;3;1;1998.0;0;2;-1;-1;22;1;2023;16:30;2;83;83028;1;1;1;2;43.574204;6.564744;3;2;2;0;1;1; -1;1;0;1;80;Blessé hospitalisé;6
202300029511;155 628 230;A01;1;0;2;1;1;5;203 781 275;1;1;4;1;1993.0;1;0;-1;-1;31;7;2023;11:45;1;75;75113;2;1;2;3;48.819777;2.372808;4;1;6;1;1;1; -1;2;0;5;30;Blessé léger;0
202300029511;155 628 231;B01;7;0;2;2;22;1;203 781 276;2;2;1;1;1960.0;4;0;-1;-1;31;7;2023;11:45;1;75;75113;2;1;2;3;48.819777;2.372808;4;1;6;1;1;1; -1;2;0;5;30;Indemne;0
202300029511;155 628 231;B01;7;0;2;2;22;1;203 781 277;1;1;1;1;1966.0;4;1;-1;-1;31;7;2023;11:45;1;75;75113;2;1;2;3;48.819777;2.372808;4;1;6;1;1;1; -1;2;0;5;30;Indemne;0
202300029517;155 628 217;A01;1;0;2;1;5;5;203 781 259;1;1;1;1;1970.0;1;2;8;-1;31;7;2023;17:00;1;94;94015;2;1;2;1;48.842553;2.51263;4;1;1;1;1;4; -1;2;0;5;30;Indemne;0
202300029517;155 628 220;B01;1;0;2;1;1;5;203 781 261;1;1;4;1;1969.0;1;2;8;-1;31;7;2023;17:00;1;94;94015;2;1;2;1;48.842553;2.51263;4;1;1;1;1;4; -1;2;0;5;30;Blessé léger;0
202300029520;155 628 213;A01;7;0;9;2;1;1;203 781 254;1;1;1;1;1953.0;5;1;4;-1;31;7;2023;17:45;1;94;94046;2;1;2;3;48.81422452;2.4291088;4;1;1;2;1;1; -1;2;0;1;50;Indemne;0
202300029520;155 628 213;A01;7;0;9;2;1;1;203 781 256;2;2;1;1;1955.0;5;1;4;-1;31;7;2023;17:45;1;94;94046;2;1;2;3;48.81422452;2.4291088;4;1;1;2;1;1; -1;2;0;1;50;Indemne;0
202300029520;155 628 215;B01;1;0;9;0;0;5;203 781 257;1;1;4;1;1992.0;5;2;0;-1;31;7;2023;17:45;1;94;94046;2;1;2;3;48.81422452;2.4291088;4;1;1;2;1;1; -1;2;0;1;50;Blessé léger;0
202300029532;155 628 196;A01;1;0;0;0;1;5;203 781 230;1;1;2;1;1952.0;5;2;-1;-1;22;1;2023;14:45;1;13;13080;2;1;1;7;43.64757;5.421799;3;2;2;0;2;1; -1;1;0;1;30;Tué;6
202300029547;155 628 172;A01;1;0;1;1;1;5;203 781 199;10;3;4;1;1949.0;9;0;-1;-1;30;7;2023;16:00;1;92;92025;2;1;1;6;48.91819;2.24443;4;1;2;1;1;1; -1;1;0;1;30;Blessé léger;6
202300029547;155 628 172;A01;1;0;1;1;1;5;203 781 200;1;1;1;1;2006.0;9;2;0;-1;30;7;2023;16:00;1;92;92025;2;1;1;6;48.91819;2.24443;4;1;2;1;1;1; -1;1;0;1;30;Indemne;6
202300029591;155 628 092;A01;1;0;0;9;26;5;203 781 084;1;1;4;1;1957.0;5;2;-1;-1;31;7;2023;08:00;1;12;12102;1;1;1;7;44.303681;2.59949;4;2;2;0;2;3; -1;1;0;1;80;Blessé léger;0
202300029592;155 628 091;B01;1;0;2;1;26;5;203 781 085;1;1;3;1;1982.0;5;8;-1;-1;16;4;2023;12:10;1;06;06068;1;1;1;1;43.720544;6.974398;3;2;2;0;2;3;5;1;0;1;80;Blessé hospitalisé;6
202300029592;155 628 094;A01;7;0;9;2;21;1;203 781 089;1;1;1;2;1982.0;5;8;-1;-1;16;4;2023;12:10;1;06;06068;1;1;1;1;43.720544;6.974398;3;2;2;0;2;3;5;1;0;1;80;Indemne;6
202300029608;155 628 061;A01;50;0;2;1;5;3;203 781 037;1;1;1;1;2008.0;5;0;-1;-1;30;7;2023;15:50;1;29;29217;2;1;1;1;47.852551;-3.747832;3;2;2;0;1;1;4;1;6;1;50;Indemne;6
202300029608;155 628 062;B01;1;0;2;1;1;5;203 781 040;1;1;3;2;1972.0;5;2;-1;-1;30;7;2023;15:50;1;29;29217;2;1;1;1;47.852551;-3.747832;3;2;2;0;1;1;4;1;6;1;50;Blessé hospitalisé;6
202300029611;155 628 055;B01;7;0;2;2;16;1;203 781 030;1;1;1;2;1979.0;2;1;-1;-1;13;1;2023;07:55;5;56;56007;2;6;1;3;47.663628;-2.987874;4;2;2;2;1;2;4;1;5;5;30;Indemne;4
202300029611;155 628 056;A01;1;0;2;6;2;5;203 781 031;1;1;4;1;1946.0;5;9;-1;-1;13;1;2023;07:55;5;56;56007;2;6;1;3;47.663628;-2.987874;4;2;2;2;1;2;4;1;5;5;30;Blessé léger;4
202300029612;155 628 053;A01;1;0;0;1;1;5;203 781 028;1;1;3;1;1963.0;5;2;-1;-1;30;7;2023;10:50;1;29;29211;1;1;2;7;48.32407841;-3.75755437;3;2;2;0;3;1;6;2;0;3;80;Blessé hospitalisé;6
202300029638;155 628 015;B01;1;0;2;2;1;5;203 780 969;1;1;3;1;1943.0;5;2;-1;-1;1;8;2023;11:31;1;13;13029;2;6;1;2;43.577476;5.094464;3;1;2;0;1;2;7;1;0;1;-1;Blessé hospitalisé;1
202300029638;155 628 016;A01;7;0;9;6;9;1;203 780 970;1;1;1;1;1984.0;3;1;-1;-1;1;8;2023;11:31;1;13;13029;2;6;1;2;43.577476;5.094464;3;1;2;0;1;2;7;1;0;1;-1;Indemne;1
202300029640;155 628 008;B01;1;0;2;3;1;5;203 780 959;1;1;3;2;1971.0;1;8;0;-1;19;1;2023;07:58;1;75;75119;2;1;1;3;48.898629;2.378181;4;2;4;2;1;1; -1;1;-1;5;30;Blessé hospitalisé;3
202300029640;155 628 011;A01;17;0;2;5;16;1;203 780 961;1;1;1;1;1968.0;4;1;0;-1;19;1;2023;07:58;1;75;75119;2;1;1;3;48.898629;2.378181;4;2;4;2;1;1; -1;1;-1;5;30;Indemne;3
202300029644;155 628 003;A01;1;0;1;1;1;5;203 780 946;1;1;1;1;1965.0;9;8;0;-1;20;1;2023;23:45;5;75;75118;2;3;1;6;48.89764055;2.33234704;4;1;0;1;1;1; -1;1;-1;5;50;Indemne;4
202300029644;155 628 003;A01;1;0;1;1;1;5;203 780 946;1;1;1;1;1965.0;9;8;0;-1;20;1;2023;23:45;5;75;75118;2;3;1;6;48.89764055;2.33234704;4;1; -1;-1;1;1; -1;1;-1;5;-1;Indemne;4
202300029644;155 628 003;A01;1;0;1;1;1;5;203 780 947;10;3;4;1;2007.0;9;0;-1;-1;20;1;2023;23:45;5;75;75118;2;3;1;6;48.89764055;2.33234704;4;1;0;1;1;1; -1;1;-1;5;50;Blessé léger;4
202300029644;155 628 003;A01;1;0;1;1;1;5;203 780 947;10;3;4;1;2007.0;9;0;-1;-1;20;1;2023;23:45;5;75;75118;2;3;1;6;48.89764055;2.33234704;4;1; -1;-1;1;1; -1;1;-1;5;-1;Blessé léger;4
202300029651;155 627 991;A01;1;0;1;3;1;5;203 780 930;10;3;4;2;1964.0;5;0;-1;-1;21;1;2023;19:25;5;75;75115;2;1;1;6;48.85545871;2.28783309;4;2;2;1;1;1; -1;1;-1;5;30;Blessé léger;5
202300029651;155 627 991;A01;1;0;1;3;1;5;203 780 931;1;1;1;1;2001.0;5;2;6;-1;21;1;2023;19:25;5;75;75115;2;1;1;6;48.85545871;2.28783309;4;2;2;1;1;1; -1;1;-1;5;30;Indemne;5
202300029663;155 627 974;A01;7;0;2;2;16;2;203 780 907;1;1;1;1;1994.0;9;1;0;-1;21;1;2023;01:30;5;75;75108;2;3;1;3;48.871016;2.303483;4;1;2;1;1;1; -1;2;-1;5;30;Indemne;5
202300029663;155 627 975;B01;1;0;2;3;1;5;203 780 908;1;1;4;1;1988.0;9;8;0;-1;21;1;2023;01:30;5;75;75108;2;3;1;3;48.871016;2.303483;4;1;2;1;1;1; -1;2;-1;5;30;Blessé léger;5
202300029667;155 627 968;A01;1;0;0;4;2;5;203 780 901;1;1;3;1;1973.0;5;2;-1;-1;16;4;2023;12:35;1;83;83107;1;1;1;2;43.351755;6.713296;3;2;2;0;1;2;5,5;1;0;1;-1;Blessé hospitalisé;6
202300029667;155 627 969;B01;7;0;9;1;1;1;203 780 902;1;1;1;1;2003.0;5;1;-1;-1;16;4;2023;12:35;1;83;83107;1;1;1;2;43.351755;6.713296;3;2;2;0;1;2;5,5;1;0;1;-1;Indemne;6
202300029683;155 627 944;B01;1;1;0;1;1;5;203 780 869;1;1;4;1;1965.0;5;2;-1;-1;17;4;2023;12:35;1;01;01397;2;6;1;2;46.314754;6.108168;3;2;2;0;1;1;5,5;1;0;1;50;Blessé léger;0
202300029683;155 627 946;A01;14;0;2;6;24;1;203 780 872;1;1;1;1;1966.0;4;0;-1;-1;17;4;2023;12:35;1;01;01397;2;6;1;2;46.314754;6.108168;3;2;2;0;1;1;5,5;1;0;1;50;Indemne;0
202300029694;155 627 926;A01;7;0;0;8;0;0;203 780 840;1;1;1;2;1975.0;5;1;-1;-1;31;7;2023;19:40;2;09;09130;1;1;1;3;42.949458;1.574824;3;2;2;0;2;1;4;1;0;1;80;Indemne;0
202300029694;155 627 928;B01;1;0;0;1;1;5;203 780 842;1;1;4;1;1982.0;5;2;-1;-1;31;7;2023;19:40;2;09;09130;1;1;1;3;42.949458;1.574824;3;2;2;0;2;1;4;1;0;1;80;Blessé léger;0
202300029769;155 627 768;A01;7;0;2;2;16;1;203 780 642;1;1;1;1;1961.0;1;8;0;-1;24;5;2023;07:00;1;75;75114;2;2;1;3;48.834362;2.313625;4;-1; -1;0;1;1; -1;1;0;1;30;Indemne;2
202300029769;155 627 768;A01;7;0;2;2;16;1;203 780 642;1;1;1;1;1961.0;1;8;0;-1;24;5;2023;07:00;1;75;75114;2;2;1;3;48.834362;2.313625;4;1;1;1;1;1; -1;1;0;5;30;Indemne;2
202300029769;155 627 770;B01;1;0;2;1;1;5;203 780 643;1;1;4;1;1961.0;5;8;0;-1;24;5;2023;07:00;1;75;75114;2;2;1;3;48.834362;2.313625;4;-1; -1;0;1;1; -1;1;0;1;30;Blessé léger;2
202300029769;155 627 770;B01;1;0;2;1;1;5;203 780 643;1;1;4;1;1961.0;5;8;0;-1;24;5;2023;07:00;1;75;75114;2;2;1;3;48.834362;2.313625;4;1;1;1;1;1; -1;1;0;5;30;Blessé léger;2
202300029774;155 627 760;B01;43;0;2;1;1;1;203 780 627;1;1;4;1;1971.0;9;2;6;-1;24;5;2023;08:10;1;75;75112;2;2;1;3;48.84644;2.366836;4;-1; -1;0;1;1; -1;1;0;1;30;Blessé léger;2
202300029774;155 627 760;B01;43;0;2;1;1;1;203 780 627;1;1;4;1;1971.0;9;2;6;-1;24;5;2023;08:10;1;75;75112;2;2;1;3;48.84644;2.366836;4;2;4;2;1;1; -1;1;0;1;30;Blessé léger;2
202300029774;155 627 761;A01;80;0;2;8;19;3;203 780 630;1;1;4;1;1967.0;9;2;8;-1;24;5;2023;08:10;1;75;75112;2;2;1;3;48.84644;2.366836;4;-1; -1;0;1;1; -1;1;0;1;30;Blessé léger;2
202300029774;155 627 761;A01;80;0;2;8;19;3;203 780 630;1;1;4;1;1967.0;9;2;8;-1;24;5;2023;08:10;1;75;75112;2;2;1;3;48.84644;2.366836;4;2;4;2;1;1; -1;1;0;1;30;Blessé léger;2
202300029777;155 627 751;A01;34;0;2;3;2;1;203 780 616;1;1;4;1;1992.0;5;2;8;-1;24;5;2023;23:10;5;75;75111;2;1;1;3;48.869537;2.379691;4;1;1;0;1;1; -1;1;0;6;30;Blessé léger;2
202300029777;155 627 755;B01;1;0;2;3;2;5;203 780 621;1;1;1;1;1997.0;5;8;0;-1;24;5;2023;23:10;5;75;75111;2;1;1;3;48.869537;2.379691;4;1;1;0;1;1; -1;1;0;6;30;Indemne;2
202300029782;155 627 747;A01;1;0;0;0;1;5;203 780 611;1;1;4;2;1995.0;1;2;0;-1;24;5;2023;19:45;1;75;75110;2;1;1;7;48.872657;2.3593;4;2;6;1;1;1; -1;1;0;5;30;Blessé léger;2
202300029786;155 627 740;A01;1;0;1;1;1;5;203 780 603;1;1;4;1;1995.0;1;8;0;-1;24;5;2023;09:50;1;75;75109;2;3;1;6;48.874826;2.326777;4;-1; -1;-1;1;1; -1;1;0;1;30;Blessé léger;2
202300029786;155 627 740;A01;1;0;1;1;1;5;203 780 603;1;1;4;1;1995.0;1;8;0;-1;24;5;2023;09:50;1;75;75109;2;3;1;6;48.874826;2.326777;4;2;1;1;1;1; -1;1;0;1;30;Blessé léger;2
202300029786;155 627 740;A01;1;0;1;1;1;5;203 780 606;10;3;4;2;1966.0;9;0;-1;-1;24;5;2023;09:50;1;75;75109;2;3;1;6;48.874826;2.326777;4;-1; -1;-1;1;1; -1;1;0;1;30;Blessé léger;2
202300029786;155 627 740;A01;1;0;1;1;1;5;203 780 606;10;3;4;2;1966.0;9;0;-1;-1;24;5;2023;09:50;1;75;75109;2;3;1;6;48.874826;2.326777;4;2;1;1;1;1; -1;1;0;1;30;Blessé léger;2
202300029795;155 627 722;A01;7;0;2;2;17;1;203 780 577;1;1;1;1;1987.0;4;8;0;-1;24;5;2023;17:15;1;75;75102;2;2;1;3;48.87027;2.330054;4;1;2;3;1;1; -1;1;0;1;30;Indemne;2
202300029795;155 627 722;A01;7;0;2;2;17;1;203 780 577;1;1;1;1;1987.0;4;8;0;-1;24;5;2023;17:15;1;75;75102;2;2;1;3;48.87027;2.330054;4;-1; -1;3;1;1; -1;1;0;1;30;Indemne;2
202300029795;155 627 723;B01;80;0;2;3;13;3;203 780 578;1;1;4;1;1971.0;1;2;6;-1;24;5;2023;17:15;1;75;75102;2;2;1;3;48.87027;2.330054;4;1;2;3;1;1; -1;1;0;1;30;Blessé léger;2
202300029795;155 627 723;B01;80;0;2;3;13;3;203 780 578;1;1;4;1;1971.0;1;2;6;-1;24;5;2023;17:15;1;75;75102;2;2;1;3;48.87027;2.330054;4;-1; -1;3;1;1; -1;1;0;1;30;Blessé léger;2
202300029824;155 627 667;B01;1;0;0;0;0;5;203 780 506;1;1;4;1;1952.0;0;0;-1;-1;15;4;2023;18:55;1;17;17300;2;1;1;3;46.146271;-1.161258;4;2;2;0;1;1; -1;1;0;1;30;Blessé léger;5
202300029824;155 627 670;A01;10;1;0;4;24;1;203 780 510;1;1;1;1;1981.0;0;8;0;-1;15;4;2023;18:55;1;17;17300;2;1;1;3;46.146271;-1.161258;4;2;2;0;1;1; -1;1;0;1;30;Indemne;5
202300029831;155 627 659;B01;1;0;2;6;2;5;203 780 498;1;1;4;2;1998.0;0;8;0;-1;24;5;2023;17:27;1;93;93051;2;6;1;3;48.83862215;2.56725669;4;1;1;0;1;2; -1;1;0;1;50;Blessé léger;2
